"employee_id","course_number","course_name","course_credit_type","power_school_number","school_number","campus","campus_type","work_start_date","work_end_date","leave_start_date","leave_end_date","fmla_days_out","missing_begining_start_date","missing_begining_end_date","missing_begining_days_out","missing_ending_start_date","missing_ending_end_date","missing_ending_days_out","total_days_out"
84573,"x02640040","Mathematics, Grade 4","MATH",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88316,"x02640050","Mathematics, Grade 5","MATH",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86652,"x02650000","Science, Kindergarten","SCI",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
8452,"x02650000","Science, Kindergarten","SCI",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25445,"x02650000","Science, Kindergarten","SCI",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
8168,"x02650000","Science, Kindergarten","SCI",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23466,"x02650100","Science, Grade 1","SCI",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7614,"x02650100","Science, Grade 1","SCI",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,2024-01-22,2024-04-22,91,NA,NA,NA,NA,NA,NA,91
69628,"x02650200","Science, Grade 2","SCI",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
94218,"x02650300","Science, Grade 3","SCI",108807104,108807104,"Mission","Academy",2023-08-07,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21346,"x02650400","Science, Grade 4","SCI",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12334,"x02650500","Science, Grade 5","SCI",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86652,"x02660009","Social Studies, Kindergarten","SS",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
8452,"x02660009","Social Studies, Kindergarten","SS",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25445,"x02660009","Social Studies, Kindergarten","SS",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
8168,"x02660009","Social Studies, Kindergarten","SS",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23466,"x02660010","Social Studies, Grade 1","SS",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7614,"x02660010","Social Studies, Grade 1","SS",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,2024-01-22,2024-04-22,91,NA,NA,NA,NA,NA,NA,91
69628,"x02660020","Social Studies, Grade 2","SS",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
94218,"x02660030","Social Studies, Grade 3","SS",108807104,108807104,"Mission","Academy",2023-08-07,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21346,"x02660040","Social Studies, Grade 4","SS",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
70033,"x02660050","Social Studies, Grade 5","SS",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93133,"x80900LSE","English Language Arts ","ELA",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93133,"x80900LSH","Humanities ","SS",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93133,"x80900LSM","Mathematics ","MATH",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93133,"x80900LSS","Science ","SCI",108807104,108807104,"Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91738,"xPAP0304000","Pre-AP Chemistry","SCI",108807028,108807028,"Brackenridge","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12199,"xADV0310060","Advanced Algebra 2","MATH",108807028,108807028,"Brackenridge","College Prep",2023-07-10,2024-06-06,2023-07-01,2024-02-29,243,NA,NA,NA,NA,NA,NA,243
87120,"xA3580110","AP Computer Science A - Math","MATH",108807028,108807028,"Brackenridge","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
94488,"xA3010200","AP Biology","SCI",108807014,108807014,"Riverview","College Prep",2023-08-21,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
90920,"xA3020000","AP Environmental Science","SCI",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
94818,"xA3220100","AP English Language and Composition","ELA",108807014,108807014,"Riverview","College Prep",2023-09-11,2024-05-27,NA,NA,NA,2023-09-01,2023-09-10,9,NA,NA,NA,9
68889,"xA3220200","AP English Literature and Composition","ELA",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21985,"xA3330100Y","AP U.S. Government (Year-Long)","SS",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91292,"xA3340100","AP US History","SS",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23801,"xA3360100","AP Human Geography","SS",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91101,"xA3370100","AP World History","SS",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
90975,"xADV0305000","Advanced Physics","SCI",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
70548,"xADV0310070","Advanced Geometry","MATH",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
101101,"xPAP0304000","Pre-AP Chemistry","SCI",108807014,108807014,"Riverview","College Prep",2024-03-04,2024-05-27,NA,NA,NA,2023-09-01,2024-03-03,184,NA,NA,NA,184
86279,"xPAP0322010","Pre-AP English I","ELA",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
68936,"xPAP0322020","Pre-AP English II","ELA",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
9899,"xADV0310060","Advanced Algebra 2","MATH",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93367,"xA3580300","AP Computer Science Principles","SCI",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87306,"xA3020000","AP Environmental Science","SCI",108807028,108807028,"Brackenridge","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12199,"xA3100101","AP Calculus AB","MATH",108807028,108807028,"Brackenridge","College Prep",2023-07-10,2024-06-06,2023-07-01,2024-02-29,243,NA,NA,NA,NA,NA,NA,243
100949,"xA3220200","AP English Literature and Composition","ELA",108807028,108807028,"Brackenridge","College Prep",2024-02-05,2024-05-30,NA,NA,NA,2023-09-01,2024-02-04,156,NA,NA,NA,156
94438,"xA3330100","AP U.S. Government","SS",108807028,108807028,"Brackenridge","College Prep",2023-08-14,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
9899,"x03102500","Ind Study Math (First Time) Full Yr","MATH",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89052,"xA100200","AP Statistics","MATH",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12199,"xA100200","AP Statistics","MATH",108807028,108807028,"Brackenridge","College Prep",2023-07-10,2024-06-06,2023-07-01,2024-02-29,243,NA,NA,NA,NA,NA,NA,243
87306,"xA3010200","AP Biology","SCI",108807028,108807028,"Brackenridge","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
74251,"xA3340200","AP European History","SS",108807028,108807028,"Brackenridge","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85688,"xA3220200","AP English Literature and Composition","ELA",108807028,108807028,"Brackenridge","College Prep",2023-07-10,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
68954,"xA3020000","AP Environmental Science","SCI",108807028,108807028,"Brackenridge","College Prep",2023-07-10,2024-06-04,2023-12-04,2024-02-14,72,NA,NA,NA,NA,NA,NA,72
93367,"xA3580110","AP Computer Science A - Math","MATH",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12199,"xADV0310110","Advanced Precalculus","MATH",108807028,108807028,"Brackenridge","College Prep",2023-07-10,2024-06-06,2023-07-01,2024-02-29,243,NA,NA,NA,NA,NA,NA,243
9899,"xA3010200","AP Biology","SCI",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
68584,"x13029500","Forensic Science","SCI",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91344,"x03050007","Physics ","SCI",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
90074,"x03060201","Integrated Physics and Chemistry","SCI",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87413,"x03102400","Mathematical Models With Applications","MATH",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91344,"x03220107","English I ","ELA",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91829,"x03270700","Reading I","ELA",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
92090,"x03270700","Reading I","ELA",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
92090,"x03270800","Reading II","ELA",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
92090,"x03270900","Reading III","ELA",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91344,"x03340107","U.S. History ","SS",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60837,"x03580200","Computer Science I","SCI",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
68584,"x13020600","Anatomy and Physiology","SCI",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86588,"xA100200","AP Statistics","MATH",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
90074,"xA3010200","AP Biology","SCI",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14609,"xA3020000","AP Environmental Science","SCI",108807020,108807020,"Carver","College Prep",2023-07-10,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86588,"xA3040000","AP Chemistry","SCI",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87318,"xA3050003","AP Physics 1","SCI",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23912,"xA3100100","AP Precalculus","MATH",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12578,"xA3220100","AP English Language and Composition","ELA",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61121,"xA3220200","AP English Literature and Composition","ELA",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84390,"xA3310300","AP Microeconomics","SS",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84390,"xA3330100","AP U.S. Government","SS",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23913,"xA3340100","AP US History","SS",108807020,108807020,"Carver","College Prep",2023-07-10,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84390,"xA3340200","AP European History","SS",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23914,"xA3360100","AP Human Geography","SS",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23914,"x03320100","World Geography","SS",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
94545,"xA3370100","AP World History","SS",108807020,108807020,"Carver","College Prep",2023-08-21,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60837,"xA3580110","AP Computer Science A - Math","MATH",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60837,"xA3580300","AP Computer Science Principles","SCI",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87318,"xADV0305000","Advanced Physics","SCI",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87413,"xADV0310050","Advanced Algebra 1","MATH",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25470,"xADV0310060","Advanced Algebra 2","MATH",108807020,108807020,"Carver","College Prep",2023-08-01,2023-09-17,NA,NA,NA,NA,NA,NA,2023-09-18,2024-05-27,252,252
87413,"xADV0310070","Advanced Geometry","MATH",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
90074,"xPAP0301020","Pre-AP Biology","SCI",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86588,"xPAP0304000","Pre-AP Chemistry","SCI",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14609,"xPAP0304000","Pre-AP Chemistry","SCI",108807020,108807020,"Carver","College Prep",2023-07-10,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91829,"xPAP0322010","Pre-AP English I","ELA",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
92090,"xPAP0322020","Pre-AP English II","ELA",108807020,108807020,"Carver","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
11312,"x85000936","English Seminar","ELA",108807002,108807002,"Quest","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
68954,"xADV0305000","Advanced Physics","SCI",108807028,108807028,"Brackenridge","College Prep",2023-07-10,2024-06-04,2023-12-04,2024-02-14,72,NA,NA,NA,NA,NA,NA,72
89052,"xA3100101","AP Calculus AB","MATH",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
92750,"xA3220100","AP English Language and Composition","ELA",108807028,108807028,"Brackenridge","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
74251,"xA3340100","AP US History","SS",108807028,108807028,"Brackenridge","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
70042,"xA3220100","AP English Language and Composition","ELA",108807028,108807028,"Brackenridge","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
94615,"xA3220100","AP English Language and Composition","ELA",108807028,108807028,"Brackenridge","College Prep",2023-08-28,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23126,"x02620001","Reading, Kindergarten","ELA",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23080,"x02620001","Reading, Kindergarten","ELA",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13015,"x02620001","Reading, Kindergarten","ELA",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16877,"x02620001","Reading, Kindergarten","ELA",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16534,"x02620010","Reading, Grade 1","ELA",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
68641,"x02620020","Reading, Grade 2","ELA",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23126,"x02630001","English Language Arts, Kindergarten","ELA",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23080,"x02630001","English Language Arts, Kindergarten","ELA",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13015,"x02630001","English Language Arts, Kindergarten","ELA",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16877,"x02630001","English Language Arts, Kindergarten","ELA",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13818,"x02630010","English Language Arts, Grade 1","ELA",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16204,"x02630020","English Language Arts, Grade 2","ELA",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,2023-10-16,2024-01-30,106,NA,NA,NA,NA,NA,NA,106
60784,"x02630030","English Language Arts, Grade 3","ELA",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
9433,"x02630030","English Language Arts, Grade 3","ELA",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
70544,"x02630040","English Language Arts, Grade 4","ELA",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87470,"x02630040","English Language Arts, Grade 4","ELA",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7807,"x02630050","English Language Arts, Grade 5","ELA",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23126,"x02640005","Mathematics, Kindergarten","MATH",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23080,"x02640005","Mathematics, Kindergarten","MATH",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13015,"x02640005","Mathematics, Kindergarten","MATH",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16877,"x02640005","Mathematics, Kindergarten","MATH",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16631,"x02640010","Mathematics, Grade 1","MATH",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
17854,"x02640020","Mathematics, Grade 2","MATH",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
22855,"x02640030","Mathematics, Grade 3","MATH",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13817,"x02640040","Mathematics, Grade 4","MATH",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16854,"x02640050","Mathematics, Grade 5","MATH",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23126,"x02650000","Science, Kindergarten","SCI",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23080,"x02650000","Science, Kindergarten","SCI",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13015,"x02650000","Science, Kindergarten","SCI",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16877,"x02650000","Science, Kindergarten","SCI",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20252,"x02650100","Science, Grade 1","SCI",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
94269,"x02650200","Science, Grade 2","SCI",108807109,108807109,"Edinburg","Academy",2023-08-07,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91437,"x02650300","Science, Grade 3","SCI",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
101108,"x02650400","Science, Grade 4","SCI",108807109,108807109,"Edinburg","Academy",2024-03-04,2024-05-27,NA,NA,NA,2023-09-01,2024-03-03,184,NA,NA,NA,184
60011,"x02650500","Science, Grade 5","SCI",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23126,"x02660009","Social Studies, Kindergarten","SS",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23080,"x02660009","Social Studies, Kindergarten","SS",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13015,"x02660009","Social Studies, Kindergarten","SS",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16877,"x02660009","Social Studies, Kindergarten","SS",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20252,"x02660010","Social Studies, Grade 1","SS",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
94269,"x02660020","Social Studies, Grade 2","SS",108807109,108807109,"Edinburg","Academy",2023-08-07,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91437,"x02660030","Social Studies, Grade 3","SS",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60003,"x02660040","Social Studies, Grade 4","SS",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88241,"x02660050","Social Studies, Grade 5","SS",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23712,"x80900LSE","English Language Arts ","ELA",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23712,"x80900LSH","Humanities ","SS",108807109,108807109,"Edinburg","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
